time,temperature,humidity,pressure,lux
2022/3/13 7:31:53,21.70,34.00,98509.31,1.25
2022/3/13 7:31:58,21.70,34.00,98509.31,1.25
2022/3/13 7:32:3,21.70,34.00,98509.44,1.25
2022/3/13 7:32:8,21.70,34.00,98509.77,1.25
2022/3/13 7:32:13,21.70,34.00,98509.77,1.25
2022/3/13 7:32:18,21.70,34.00,98509.94,1.25
2022/3/13 7:32:24,21.70,34.00,98509.94,1.25
2022/3/13 7:32:29,21.70,34.00,98509.90,1.25
2022/3/13 7:32:34,21.70,34.00,98509.40,1.25
2022/3/13 7:32:39,21.70,34.00,98509.56,1.25
2022/3/13 7:32:44,21.70,34.00,98508.86,1.25
2022/3/13 7:32:49,21.70,34.10,98509.40,1.25
2022/3/13 7:32:55,21.70,34.10,98510.10,1.25
2022/3/13 7:33:0,21.70,34.00,98509.94,1.25
2022/3/13 7:33:5,21.70,34.00,98510.10,1.25
2022/3/13 7:33:10,21.70,34.00,98509.77,1.25
2022/3/13 7:33:15,21.70,34.00,98510.14,1.25
2022/3/13 7:33:20,21.70,34.00,98509.64,1.25
2022/3/13 7:33:25,21.70,34.10,98508.97,1.25
2022/3/13 7:33:31,21.70,34.10,98509.31,1.25
2022/3/13 7:33:36,21.70,34.10,98510.14,1.25
2022/3/13 7:33:41,21.70,34.10,98510.61,1.25
2022/3/13 7:33:46,21.70,34.00,98511.48,1.25
2022/3/13 7:33:51,21.70,34.00,98510.98,1.25
2022/3/13 7:33:56,21.70,34.00,98510.10,1.25
2022/3/13 7:34:1,21.70,34.00,98509.94,1.25
2022/3/13 7:34:7,21.70,34.00,98509.60,1.25
2022/3/13 7:34:12,21.60,34.00,98510.10,1.25
2022/3/13 7:34:17,21.60,34.00,98509.90,1.25
2022/3/13 7:34:22,21.70,34.00,98509.90,1.25
2022/3/13 7:34:27,21.70,34.00,98510.56,1.25
2022/3/13 7:34:32,21.70,34.00,98510.53,1.25
2022/3/13 7:34:37,21.70,34.00,98510.86,1.25
2022/3/13 7:34:43,21.70,34.00,98511.53,1.25
2022/3/13 7:34:48,21.60,33.90,98511.86,1.25
2022/3/13 7:34:53,21.70,34.00,98511.48,1.25
2022/3/13 7:34:58,21.60,33.90,98511.83,1.25
2022/3/13 7:35:3,21.60,33.90,98511.98,1.25
2022/3/13 7:35:8,21.70,34.00,98512.45,1.25
2022/3/13 7:35:13,21.70,34.00,98513.29,1.25
2022/3/13 7:35:19,21.60,34.00,98513.45,1.25
2022/3/13 7:35:24,21.70,34.00,98513.95,1.25
2022/3/13 7:35:29,21.70,34.10,98514.16,1.25
2022/3/13 7:35:34,21.60,34.00,98514.33,1.25
2022/3/13 7:35:39,21.70,34.10,98514.83,1.25
2022/3/13 7:35:44,21.70,34.10,98514.83,1.25
2022/3/13 7:35:49,21.70,34.00,98515.66,1.25
2022/3/13 7:35:55,21.60,34.00,98515.63,1.25
2022/3/13 7:36:0,21.70,34.10,98515.95,1.25
2022/3/13 7:36:5,21.60,34.00,98516.63,1.25
2022/3/13 7:36:10,21.70,34.00,98516.75,1.25
2022/3/13 7:36:15,21.70,34.00,98517.46,1.25
2022/3/13 7:36:20,21.70,34.00,98517.63,1.25
2022/3/13 7:36:26,21.70,34.00,98518.34,1.25
2022/3/13 7:36:31,21.70,34.00,98518.63,1.25
2022/3/13 7:36:36,21.60,33.90,98518.80,1.25
2022/3/13 7:36:41,21.70,34.00,98518.92,1.25
2022/3/13 7:36:46,21.70,34.00,98518.92,1.25
2022/3/13 7:36:51,21.60,34.00,98519.76,1.25
2022/3/13 7:36:56,21.70,34.00,98520.09,1.25
2022/3/13 7:37:2,21.70,34.00,98520.09,1.25
2022/3/13 7:37:7,21.70,34.00,98520.92,1.25
2022/3/13 7:37:12,21.70,34.10,98521.80,1.25
2022/3/13 7:37:17,21.70,34.00,98522.14,1.25
2022/3/13 7:37:22,21.70,34.00,98522.34,1.25
2022/3/13 7:37:27,21.70,34.00,98522.30,1.25
2022/3/13 7:37:32,21.70,34.00,98522.77,1.25
2022/3/13 7:37:38,21.70,33.90,98523.64,1.25
2022/3/13 7:37:43,21.70,33.90,98523.14,1.25
2022/3/13 7:37:48,21.70,33.90,98523.47,1.25
2022/3/13 7:37:53,21.70,34.00,98524.18,1.25
2022/3/13 7:37:58,21.70,34.10,98524.52,1.25
2022/3/13 7:38:3,21.70,34.00,98524.68,1.25
2022/3/13 7:38:8,21.70,34.10,98525.02,1.25
2022/3/13 7:38:14,21.70,34.10,98525.18,1.25
2022/3/13 7:38:19,21.70,34.00,98524.64,1.25
2022/3/13 7:38:24,21.70,34.00,98524.98,1.25
2022/3/13 7:38:29,21.70,34.10,98525.14,1.25
2022/3/13 7:38:34,21.70,34.10,98525.98,1.25
2022/3/13 7:38:39,21.70,34.10,98526.81,1.25
2022/3/13 7:38:45,21.70,34.10,98527.85,1.25
2022/3/13 7:38:50,21.70,34.10,98527.85,1.25
2022/3/13 7:38:55,21.70,34.00,98528.19,1.25
2022/3/13 7:39:0,21.60,33.90,98527.98,1.25
2022/3/13 7:39:5,21.60,33.90,98528.31,1.25
2022/3/13 7:39:10,21.60,33.90,98528.89,1.25
2022/3/13 7:39:15,21.70,34.00,98528.77,1.25
2022/3/13 7:39:21,21.70,34.00,98529.14,1.25
2022/3/13 7:39:26,21.70,34.10,98528.59,1.25
2022/3/13 7:39:31,21.70,34.10,98529.44,1.25
2022/3/13 7:39:36,21.60,34.00,98529.81,1.25
2022/3/13 7:39:41,21.70,34.10,98530.10,1.25
2022/3/13 7:39:46,21.70,34.10,98530.94,1.25
2022/3/13 7:39:51,21.70,34.10,98531.60,1.25
2022/3/13 7:39:57,21.70,34.00,98532.06,1.25
2022/3/13 7:40:2,21.70,34.00,98532.23,1.25
2022/3/13 7:40:7,21.70,34.00,98531.53,1.25
2022/3/13 7:40:12,21.70,34.00,98531.56,1.25
2022/3/13 7:40:17,21.70,34.00,98531.56,1.25
2022/3/13 7:40:22,21.70,34.00,98531.44,1.25
2022/3/13 7:40:27,21.70,34.00,98531.94,1.25
2022/3/13 7:40:33,21.70,34.00,98532.14,1.25
2022/3/13 7:40:38,21.70,34.10,98532.14,1.25
2022/3/13 7:40:43,21.70,34.10,98532.85,1.25
2022/3/13 7:40:48,21.70,34.10,98532.48,1.25
2022/3/13 7:40:53,21.70,34.00,98532.65,1.25
2022/3/13 7:40:58,21.70,34.00,98532.94,1.25
2022/3/13 7:41:3,21.70,34.00,98532.73,1.25
2022/3/13 7:41:9,21.70,34.00,98532.91,1.25
2022/3/13 7:41:14,21.70,34.00,98532.16,1.25
2022/3/13 7:41:19,21.70,34.00,98532.32,1.25
2022/3/13 7:41:24,21.70,34.00,98532.83,1.25
2022/3/13 7:41:29,21.70,34.00,98533.33,1.25
2022/3/13 7:41:34,21.70,33.90,98532.95,1.25
2022/3/13 7:41:40,21.70,33.90,98532.78,1.25
2022/3/13 7:41:45,21.70,34.00,98532.95,1.25
2022/3/13 7:41:50,21.70,34.00,98533.66,1.25
2022/3/13 7:41:55,21.70,34.00,98533.45,1.25
2022/3/13 7:42:0,21.70,33.90,98533.83,1.25
2022/3/13 7:42:5,21.70,34.00,98533.86,1.25
2022/3/13 7:42:10,21.70,34.00,98533.70,1.25
2022/3/13 7:42:16,21.70,33.90,98533.20,1.25
2022/3/13 7:42:21,21.70,34.00,98532.66,1.25
2022/3/13 7:42:26,21.70,34.00,98531.98,1.25
2022/3/13 7:42:31,21.70,33.90,98531.78,1.25
2022/3/13 7:42:36,21.70,33.90,98531.95,1.25
2022/3/13 7:42:41,21.70,33.90,98531.95,1.25
2022/3/13 7:42:46,21.70,33.90,98532.45,1.25
2022/3/13 7:42:52,21.70,33.90,98531.78,1.25
2022/3/13 7:42:57,21.70,33.90,98530.91,1.25
2022/3/13 7:43:2,21.70,33.90,98530.58,1.25
2022/3/13 7:43:7,21.70,34.00,98530.58,1.25
2022/3/13 7:43:12,21.70,34.00,98530.91,1.25
2022/3/13 7:43:17,21.70,34.00,98531.23,1.25
2022/3/13 7:43:22,21.70,34.00,98531.08,1.25
2022/3/13 7:43:28,21.70,34.00,98531.08,1.25
2022/3/13 7:43:33,21.70,34.10,98531.58,1.25
2022/3/13 7:43:38,21.70,34.00,98530.91,1.25
2022/3/13 7:43:43,21.70,34.00,98530.73,1.25
2022/3/13 7:43:48,21.70,34.00,98531.41,1.25
2022/3/13 7:43:53,21.60,34.00,98531.74,1.25
2022/3/13 7:43:58,21.70,34.00,98531.74,1.25
2022/3/13 7:44:4,21.60,33.90,98530.53,1.25
2022/3/13 7:44:9,21.70,33.90,98529.87,1.25
2022/3/13 7:44:14,21.70,33.90,98529.70,1.25
2022/3/13 7:44:19,21.60,33.90,98528.87,1.25
2022/3/13 7:44:24,21.70,33.90,98529.03,1.25
2022/3/13 7:44:29,21.70,34.00,98529.03,1.25
2022/3/13 7:44:35,21.60,33.90,98528.83,1.25
2022/3/13 7:44:40,21.60,33.90,98528.83,1.25
2022/3/13 7:44:45,21.60,33.90,98528.33,1.25
2022/3/13 7:44:50,21.70,34.00,98528.70,1.25
2022/3/13 7:44:55,21.70,34.00,98529.70,1.25
2022/3/13 7:45:0,21.60,33.90,98529.20,1.25
2022/3/13 7:45:5,21.70,34.00,98528.66,1.25
2022/3/13 7:45:11,21.70,34.00,98528.33,1.25
2022/3/13 7:45:16,21.60,33.90,98528.49,1.25
2022/3/13 7:45:21,21.60,33.90,98528.13,1.25
2022/3/13 7:45:26,21.60,33.90,98528.08,1.25
2022/3/13 7:45:31,21.70,34.00,98527.56,1.25
2022/3/13 7:45:36,21.60,33.90,98527.73,1.25
2022/3/13 7:45:41,21.70,34.00,98527.36,1.25
2022/3/13 7:45:47,21.70,34.00,98527.03,1.25
2022/3/13 7:45:52,21.60,34.00,98527.41,1.25
2022/3/13 7:45:57,21.60,34.00,98526.69,1.25
2022/3/13 7:46:2,21.60,33.90,98526.73,1.25
2022/3/13 7:46:7,21.60,34.00,98526.23,1.25
2022/3/13 7:46:12,21.60,34.00,98526.90,1.25
2022/3/13 7:46:17,21.60,34.00,98527.06,1.25
2022/3/13 7:46:23,21.70,34.00,98526.06,1.25
2022/3/13 7:46:28,21.60,34.00,98526.23,1.25
2022/3/13 7:46:33,21.60,34.00,98526.24,1.25
2022/3/13 7:46:38,21.60,34.00,98525.73,1.25
2022/3/13 7:46:43,21.60,33.90,98526.40,1.25
2022/3/13 7:46:48,21.60,33.90,98526.06,1.25
2022/3/13 7:46:54,21.60,34.00,98525.73,1.25
2022/3/13 7:46:59,21.60,34.00,98525.73,1.25
2022/3/13 7:47:4,21.60,34.00,98525.73,1.25
2022/3/13 7:47:9,21.60,34.00,98525.56,1.25
2022/3/13 7:47:14,21.60,34.00,98525.41,1.25
2022/3/13 7:47:19,21.60,34.00,98524.91,1.25
2022/3/13 7:47:24,21.60,34.00,98524.57,1.25
2022/3/13 7:47:30,21.70,34.10,98524.57,1.25
2022/3/13 7:47:35,21.60,34.00,98523.91,1.25
2022/3/13 7:47:40,21.60,34.00,98524.07,1.25
2022/3/13 7:47:45,21.60,34.00,98523.91,1.25
2022/3/13 7:47:50,21.60,34.00,98524.57,1.25
2022/3/13 7:47:55,21.60,34.10,98524.41,1.25
2022/3/13 7:48:0,21.70,34.10,98524.41,1.25
2022/3/13 7:48:6,21.60,34.00,98523.91,1.25
2022/3/13 7:48:11,21.60,34.00,98523.39,1.25
2022/3/13 7:48:16,21.60,34.00,98523.23,1.25
2022/3/13 7:48:21,21.60,34.00,98522.89,1.25
2022/3/13 7:48:26,21.60,34.00,98522.73,1.25
2022/3/13 7:48:31,21.60,34.00,98522.44,1.25
2022/3/13 7:48:36,21.60,34.00,98522.61,1.25
2022/3/13 7:48:42,21.60,34.00,98522.11,1.25
2022/3/13 7:48:47,21.60,34.00,98521.94,1.25
2022/3/13 7:48:52,21.60,34.00,98522.98,1.25
2022/3/13 7:48:57,21.60,34.00,98523.65,1.25
2022/3/13 7:49:2,21.70,34.00,98523.44,1.25
2022/3/13 7:49:7,21.60,33.90,98523.11,1.25
2022/3/13 7:49:13,21.70,34.00,98522.94,1.25
2022/3/13 7:49:18,21.70,34.10,98523.65,1.25
2022/3/13 7:49:23,21.70,34.10,98523.15,1.25
2022/3/13 7:49:28,21.60,34.00,98523.65,1.25
2022/3/13 7:49:33,21.60,34.00,98523.81,1.25
2022/3/13 7:49:38,21.60,34.00,98524.11,1.25
2022/3/13 7:49:43,21.60,34.00,98523.89,1.25
2022/3/13 7:49:49,21.60,34.00,98524.56,1.25
2022/3/13 7:49:54,21.60,33.90,98524.69,1.25
2022/3/13 7:49:59,21.70,34.00,98524.15,1.25
2022/3/13 7:50:4,21.70,34.00,98523.94,1.25
2022/3/13 7:50:9,21.70,34.00,98523.94,1.25
2022/3/13 7:50:14,21.70,34.00,98523.94,1.25
2022/3/13 7:50:19,21.70,34.00,98523.61,1.25
2022/3/13 7:50:25,21.70,34.10,98523.48,1.25
2022/3/13 7:50:30,21.70,34.00,98523.52,1.25
2022/3/13 7:50:35,21.60,33.90,98524.02,1.25
2022/3/13 7:50:40,21.60,33.90,98524.69,1.25
2022/3/13 7:50:45,21.70,34.00,98524.86,1.25
2022/3/13 7:50:50,21.60,34.00,98524.69,1.25
2022/3/13 7:50:55,21.70,34.10,98524.69,1.25
2022/3/13 7:51:1,21.70,34.00,98524.86,1.25
2022/3/13 7:51:6,21.70,34.00,98524.81,1.25
2022/3/13 7:51:11,21.70,34.00,98524.81,1.25
2022/3/13 7:51:16,21.60,33.90,98525.28,1.25
2022/3/13 7:51:21,21.60,33.90,98525.98,1.25
2022/3/13 7:51:26,21.60,33.90,98526.32,1.25
2022/3/13 7:51:31,21.70,34.00,98525.81,1.25
2022/3/13 7:51:37,21.70,34.00,98526.69,1.25
2022/3/13 7:51:42,21.60,34.00,98526.53,1.25
2022/3/13 7:51:47,21.70,34.00,98526.53,1.25
2022/3/13 7:51:52,21.70,34.00,98526.23,1.25
2022/3/13 7:51:57,21.70,34.00,98526.40,1.25
2022/3/13 7:52:2,21.60,34.00,98527.41,1.25
2022/3/13 7:52:8,21.70,34.00,98527.73,1.25
2022/3/13 7:52:13,21.60,33.90,98528.41,1.25
2022/3/13 7:52:18,21.70,33.90,98529.41,1.25
2022/3/13 7:52:23,21.60,33.90,98529.23,1.25
2022/3/13 7:52:28,21.70,33.90,98529.41,1.25
2022/3/13 7:52:33,21.70,34.00,98529.73,1.25
2022/3/13 7:52:38,21.70,34.00,98529.41,1.25
2022/3/13 7:52:44,21.70,34.00,98528.73,1.25
2022/3/13 7:52:49,21.70,33.90,98529.23,1.25
2022/3/13 7:52:54,21.70,33.90,98529.91,1.25
2022/3/13 7:52:59,21.70,34.00,98530.23,1.25
2022/3/13 7:53:4,21.70,34.00,98530.58,1.25
2022/3/13 7:53:9,21.70,34.00,98529.03,1.25
2022/3/13 7:53:14,21.70,34.00,98529.23,1.25
2022/3/13 7:53:20,21.60,34.00,98529.41,1.25
2022/3/13 7:53:25,21.60,34.00,98530.07,1.25
2022/3/13 7:53:30,21.70,34.00,98530.58,1.25
2022/3/13 7:53:35,21.60,33.90,98530.07,1.25
2022/3/13 7:53:40,21.60,33.90,98530.07,1.25
2022/3/13 7:53:45,21.60,33.90,98530.41,1.25
2022/3/13 7:53:50,21.70,34.00,98531.25,1.25
2022/3/13 7:53:56,21.70,34.00,98530.73,1.25
2022/3/13 7:54:1,21.60,33.90,98530.75,1.25
2022/3/13 7:54:6,21.60,33.90,98530.23,1.25
2022/3/13 7:54:11,21.60,33.90,98529.91,1.25
2022/3/13 7:54:16,21.60,33.90,98530.07,1.25
2022/3/13 7:54:21,21.60,33.90,98530.07,1.25
2022/3/13 7:54:26,21.60,33.90,98530.41,1.25
2022/3/13 7:54:32,21.60,33.90,98530.58,1.25
2022/3/13 7:54:37,21.70,34.00,98530.73,1.25
2022/3/13 7:54:42,21.60,34.00,98530.75,1.25
2022/3/13 7:54:47,21.60,33.90,98530.75,1.25
2022/3/13 7:54:52,21.60,33.90,98529.92,1.25
2022/3/13 7:54:57,21.60,33.90,98529.75,1.25
2022/3/13 7:55:3,21.60,33.90,98530.45,1.25
2022/3/13 7:55:8,21.60,34.00,98529.75,1.25
2022/3/13 7:55:13,21.60,34.00,98530.13,1.25
2022/3/13 7:55:18,21.60,34.00,98530.13,1.25
2022/3/13 7:55:23,21.60,33.90,98530.08,1.25
2022/3/13 7:55:28,21.60,33.90,98530.75,1.25
2022/3/13 7:55:33,21.60,33.90,98531.08,1.25
2022/3/13 7:55:39,21.60,33.90,98531.08,1.25
2022/3/13 7:55:44,21.60,33.90,98531.63,1.25
2022/3/13 7:55:49,21.60,33.90,98530.95,1.25
2022/3/13 7:55:54,21.70,34.00,98530.79,1.25
2022/3/13 7:55:59,21.60,33.90,98531.30,1.25
2022/3/13 7:56:4,21.60,33.90,98532.13,1.25
2022/3/13 7:56:9,21.60,33.90,98532.63,1.25
2022/3/13 7:56:15,21.60,33.90,98533.13,1.25
2022/3/13 7:56:20,21.60,33.90,98533.13,1.25
2022/3/13 7:56:25,21.60,33.90,98533.63,1.25
2022/3/13 7:56:30,21.60,34.00,98533.25,1.25
2022/3/13 7:56:35,21.60,34.00,98533.09,1.25
2022/3/13 7:56:40,21.60,34.00,98532.75,1.25
2022/3/13 7:56:45,21.60,34.00,98532.42,1.25
2022/3/13 7:56:51,21.60,34.00,98533.09,1.25
2022/3/13 7:56:56,21.60,34.00,98532.58,1.25
2022/3/13 7:57:1,21.60,34.00,98532.91,1.25
2022/3/13 7:57:6,21.60,34.00,98532.74,1.25
2022/3/13 7:57:11,21.60,34.00,98532.91,1.25
2022/3/13 7:57:16,21.60,34.00,98533.25,1.25
2022/3/13 7:57:21,21.60,34.00,98532.75,1.25
2022/3/13 7:57:27,21.60,34.00,98533.09,1.25
2022/3/13 7:57:32,21.60,34.00,98532.42,1.25
2022/3/13 7:57:37,21.60,34.00,98531.92,1.25
2022/3/13 7:57:42,21.60,34.00,98531.73,1.25
2022/3/13 7:57:47,21.60,33.90,98532.08,1.25
2022/3/13 7:57:52,21.60,33.90,98532.24,1.25
2022/3/13 7:57:58,21.70,34.00,98532.08,1.25
2022/3/13 7:58:3,21.60,34.00,98532.24,1.25
2022/3/13 7:58:8,21.60,34.00,98532.92,1.25
2022/3/13 7:58:13,21.60,34.00,98532.59,1.25
2022/3/13 7:58:18,21.60,34.00,98532.09,1.25
2022/3/13 7:58:23,21.60,34.00,98532.25,1.25
2022/3/13 7:58:28,21.70,34.10,98532.80,1.25
2022/3/13 7:58:34,21.60,34.00,98531.80,1.25
2022/3/13 7:58:39,21.60,34.00,98532.09,1.25
2022/3/13 7:58:44,21.60,34.10,98531.59,1.25
2022/3/13 7:58:49,21.60,34.00,98531.92,1.25
2022/3/13 7:58:54,21.60,34.00,98532.41,1.25
2022/3/13 7:58:59,21.60,34.00,98532.37,1.25
2022/3/13 7:59:4,21.60,34.00,98532.04,1.25
2022/3/13 7:59:10,21.60,34.00,98531.70,1.25
2022/3/13 7:59:15,21.60,34.00,98531.53,1.25
2022/3/13 7:59:20,21.60,34.00,98531.73,1.25
2022/3/13 7:59:25,21.60,34.00,98531.58,1.25
2022/3/13 7:59:30,21.60,34.00,98531.41,1.25
2022/3/13 7:59:35,21.60,34.00,98532.09,1.25
2022/3/13 7:59:40,21.60,34.00,98532.08,1.25
2022/3/13 7:59:46,21.60,34.00,98532.24,1.25
2022/3/13 7:59:51,21.60,34.00,98532.54,1.25
2022/3/13 7:59:56,21.60,34.00,98532.33,1.25
2022/3/13 8:0:1,21.60,34.00,98531.66,1.25
2022/3/13 8:0:6,21.60,34.00,98531.53,1.25
2022/3/13 8:0:11,21.60,34.00,98531.20,1.25
2022/3/13 8:0:17,21.60,34.00,98531.16,1.25
2022/3/13 8:0:22,21.60,34.00,98531.50,1.25
2022/3/13 8:0:27,21.60,34.00,98532.16,1.25
2022/3/13 8:0:32,21.60,34.00,98533.04,1.25
2022/3/13 8:0:37,21.60,34.00,98532.37,1.25
2022/3/13 8:0:42,21.60,34.00,98531.83,1.25
2022/3/13 8:0:47,21.60,34.00,98531.33,1.25
2022/3/13 8:0:53,21.60,34.00,98530.99,1.25
2022/3/13 8:0:58,21.60,34.00,98530.66,1.25
2022/3/13 8:1:3,21.60,34.00,98530.49,1.25
2022/3/13 8:1:8,21.60,34.00,98530.49,1.25
2022/3/13 8:1:13,21.60,34.00,98530.33,1.25
2022/3/13 8:1:18,21.60,34.00,98530.87,1.25
2022/3/13 8:1:23,21.60,34.00,98531.53,1.25
2022/3/13 8:1:29,21.60,34.00,98531.87,1.25
2022/3/13 8:1:34,21.60,34.10,98531.73,1.25
2022/3/13 8:1:39,21.60,34.00,98531.58,1.25
2022/3/13 8:1:44,21.60,34.00,98531.20,1.25
2022/3/13 8:1:49,21.60,34.00,98530.99,1.25
2022/3/13 8:1:54,21.60,34.00,98530.99,1.25
2022/3/13 8:1:59,21.60,34.00,98530.49,1.25
2022/3/13 8:2:5,21.60,34.00,98530.66,1.25
2022/3/13 8:2:10,21.60,34.00,98530.83,1.25
2022/3/13 8:2:15,21.60,34.00,98530.87,1.25
2022/3/13 8:2:20,21.60,34.00,98531.08,1.25
2022/3/13 8:2:25,21.60,33.90,98530.36,1.25
2022/3/13 8:2:30,21.70,34.00,98530.03,1.25
2022/3/13 8:2:35,21.60,33.90,98530.23,1.25
2022/3/13 8:2:41,21.60,33.90,98529.70,1.25
2022/3/13 8:2:46,21.60,33.90,98529.53,1.25
2022/3/13 8:2:51,21.60,33.90,98530.53,1.25
2022/3/13 8:2:56,21.60,33.90,98529.83,1.25
2022/3/13 8:3:1,21.60,33.90,98529.83,1.25
2022/3/13 8:3:6,21.60,33.90,98530.33,1.25
2022/3/13 8:3:12,21.60,33.90,98530.16,1.25
2022/3/13 8:3:17,21.60,34.00,98530.00,1.25
2022/3/13 8:3:22,21.60,34.00,98530.49,1.25
2022/3/13 8:3:27,21.60,33.90,98530.16,1.25
2022/3/13 8:3:32,21.60,33.90,98530.53,1.25
2022/3/13 8:3:37,21.60,33.90,98530.66,1.25
2022/3/13 8:3:42,21.60,33.90,98531.03,1.25
2022/3/13 8:3:48,21.60,33.90,98530.49,1.25
2022/3/13 8:3:53,21.60,33.90,98530.83,1.25
2022/3/13 8:3:58,21.60,33.90,98530.99,1.25
2022/3/13 8:4:3,21.60,34.00,98531.33,1.25
2022/3/13 8:4:8,21.60,33.90,98531.70,1.25
2022/3/13 8:4:13,21.60,34.00,98531.16,1.25
2022/3/13 8:4:18,21.60,33.90,98531.16,1.25
2022/3/13 8:4:24,21.60,34.00,98531.53,1.25
2022/3/13 8:4:29,21.60,34.00,98531.91,1.25
2022/3/13 8:4:34,21.60,34.00,98532.04,1.25
2022/3/13 8:4:39,21.60,34.00,98532.08,1.25
2022/3/13 8:4:44,21.60,34.00,98531.23,1.25
2022/3/13 8:4:49,21.60,34.00,98530.73,1.25
2022/3/13 8:4:54,21.60,34.00,98530.91,1.25
2022/3/13 8:5:0,21.60,34.00,98531.08,1.25
2022/3/13 8:5:5,21.60,34.00,98531.91,1.25
2022/3/13 8:5:10,21.60,33.90,98532.59,1.25
2022/3/13 8:5:15,21.60,34.00,98532.74,1.25
2022/3/13 8:5:20,21.60,34.00,98533.42,1.25
2022/3/13 8:5:25,21.60,34.00,98533.41,1.25
2022/3/13 8:5:30,21.60,33.90,98533.41,1.25
2022/3/13 8:5:36,21.60,33.90,98532.54,1.25
2022/3/13 8:5:41,21.60,33.90,98532.70,1.25
2022/3/13 8:5:46,21.60,34.00,98532.91,1.25
2022/3/13 8:5:51,21.60,33.90,98532.58,1.25
2022/3/13 8:5:56,21.60,33.90,98532.24,1.25
2022/3/13 8:6:1,21.70,34.00,98532.04,1.25
2022/3/13 8:6:7,21.70,34.00,98532.54,1.25
2022/3/13 8:6:12,21.60,33.90,98532.88,1.25
2022/3/13 8:6:17,21.70,34.00,98533.20,1.25
2022/3/13 8:6:22,21.70,34.00,98533.38,1.25
2022/3/13 8:6:27,21.60,34.00,98533.54,1.25
2022/3/13 8:6:32,21.60,34.00,98534.41,1.25
2022/3/13 8:6:37,21.70,34.10,98534.25,1.25
2022/3/13 8:6:43,21.70,34.00,98534.41,1.25
2022/3/13 8:6:48,21.70,34.00,98534.25,1.25
2022/3/13 8:6:53,21.70,34.00,98534.41,1.25
2022/3/13 8:6:58,21.60,34.00,98535.59,1.25
2022/3/13 8:7:3,21.70,34.00,98535.59,1.25
2022/3/13 8:7:8,21.60,33.90,98536.09,1.25
2022/3/13 8:7:13,21.70,34.00,98536.92,1.25
2022/3/13 8:7:19,21.60,33.90,98536.75,1.25
2022/3/13 8:7:24,21.60,33.90,98536.75,1.25
2022/3/13 8:7:29,21.60,33.90,98536.42,1.25
2022/3/13 8:7:34,21.60,33.90,98535.88,1.25
2022/3/13 8:7:39,21.60,33.90,98535.67,1.25
2022/3/13 8:7:44,21.60,33.90,98536.17,1.25
2022/3/13 8:7:49,21.60,33.90,98536.21,1.25
2022/3/13 8:7:55,21.60,34.00,98536.00,1.25
2022/3/13 8:8:0,21.60,34.00,98535.84,1.25
2022/3/13 8:8:5,21.60,34.00,98536.50,1.25
2022/3/13 8:8:10,21.60,34.00,98536.50,1.25
2022/3/13 8:8:15,21.60,34.00,98537.21,1.25
2022/3/13 8:8:20,21.60,34.10,98536.34,1.25
2022/3/13 8:8:26,21.60,34.00,98535.84,1.25
2022/3/13 8:8:31,21.60,34.00,98535.13,1.25
2022/3/13 8:8:36,21.60,33.90,98535.67,1.25
2022/3/13 8:8:41,21.60,34.00,98535.34,1.25
2022/3/13 8:8:46,21.60,34.00,98535.67,1.25
2022/3/13 8:8:51,21.60,34.00,98535.20,1.25
2022/3/13 8:8:56,21.60,34.00,98535.00,1.25
2022/3/13 8:9:2,21.60,33.90,98535.17,1.25
2022/3/13 8:9:7,21.60,34.00,98534.80,1.25
2022/3/13 8:9:12,21.60,34.00,98534.80,1.25
2022/3/13 8:9:17,21.60,34.00,98535.17,1.25
2022/3/13 8:9:22,21.60,34.00,98535.71,1.25
2022/3/13 8:9:27,21.60,34.00,98536.05,1.25
2022/3/13 8:9:32,21.60,33.90,98535.55,1.25
2022/3/13 8:9:38,21.60,34.00,98534.67,1.25
2022/3/13 8:9:43,21.60,34.00,98535.38,1.25
2022/3/13 8:9:48,21.60,33.90,98534.84,1.25
2022/3/13 8:9:53,21.60,34.00,98534.84,1.25
2022/3/13 8:9:58,21.60,33.90,98535.17,1.25
2022/3/13 8:10:3,21.60,34.00,98534.80,1.25
2022/3/13 8:10:8,21.60,34.00,98535.13,1.25
2022/3/13 8:10:14,21.60,34.00,98535.13,1.25
2022/3/13 8:10:19,21.60,34.10,98534.63,1.25
2022/3/13 8:10:24,21.60,34.10,98533.80,1.25
2022/3/13 8:10:29,21.60,34.10,98533.46,1.25
2022/3/13 8:10:34,21.60,34.00,98532.39,1.25
2022/3/13 8:10:39,21.60,34.00,98532.22,1.25
2022/3/13 8:10:44,21.60,34.00,98531.55,1.25
2022/3/13 8:10:50,21.60,34.00,98531.52,1.25
2022/3/13 8:10:55,21.60,34.00,98531.52,1.25
2022/3/13 8:11:0,21.60,34.00,98532.39,1.25
2022/3/13 8:11:5,21.60,34.00,98531.89,1.25
2022/3/13 8:11:10,21.60,34.00,98531.55,1.25
2022/3/13 8:11:15,21.60,34.00,98531.85,1.25
2022/3/13 8:11:20,21.60,33.90,98532.52,1.25
2022/3/13 8:11:26,21.60,33.90,98532.52,1.25
2022/3/13 8:11:31,21.60,34.00,98533.52,1.25
2022/3/13 8:11:36,21.60,34.00,98533.86,1.25
2022/3/13 8:11:41,21.60,34.00,98533.35,1.25
2022/3/13 8:11:46,21.60,34.00,98533.19,1.25
